exchangeId,name,rank,percentTotalVolume,volumeUsd,tradingPairs,socket,exchangeUrl,updated
uniswap-42161-univ2,UNISWAP UNIV2 (Arbitrum),61,0.0000524185609599701000000000000000000000,30897.9287740901005939,2,1,https://uniswap.org/,1733987147228
sushi-42161-univ2,SUSHI UNIV2 (Arbitrum),62,0.0000468097816815190302000000000000000000,27591.8543706451938914,3,1,https://sushi.com/,1733987171047
btctradeua,BTC Trade UA,63,0.0000363405958896292335000000000000000000,21420.8311491654503621,8,0,https://btc-trade.com.ua/,1734014688626
sushi-137-univ3,SUSHI UNIV3 (Polygon),64,0.0000106012904136916475000000000000000000,6248.8918069656894184,1,1,https://sushi.com/,1733986647853
shibaswap-1-univ2,SHIBASWAP UNIV2 (Ethereum),65,0.0000047314351374176471000000000000000000,2788.9271127988069176,1,1,https://shibaswap.com/,1733976277423
sushi-8453-univ2,SUSHI UNIV2 (Base),66,0.0000011494902216687527000000000000000000,677.5628011375004118,1,1,https://sushi.com/,1733986890126
pancake-8453-univ2,PANCAKE UNIV2 (Base),67,0.00000014406646977982739415000000000000000000,84.9194529661168678,1,1,https://pancakeswap.finance/,1733986987109
camelot-42161-univ2,CAMELOT UNIV2 (Arbitrum),68,0.00000009536128406462723703000000000000000000,56.2103596297639831,2,1,https://camelot.exchange/,1733981639033
uniswap-10-univ2,UNISWAP UNIV2 (Optimism),69,0.00000009303000952422416558000000000000000000,54.8361983902512984,1,1,https://uniswap.org/,1733984238555
uniswap-137-univ2,UNISWAP UNIV2 (Polygon),70,0.00000006666670015675097373000000000000000000,39.2964422396094693,1,1,https://uniswap.org/,1733981866531
pancake-42161-univ2,PANCAKE UNIV2 (Arbitrum),71,0.00000000614791917176793822000000000000000000,3.6238684389526040,1,1,https://pancakeswap.finance/,1733976808885
curve-137,CURVE (Polygon),95,,,0,,https://curve.fi/,0
curve-10,CURVE (Optimism),96,,,0,,https://curve.fi/,0
therocktrading,The Rock Trading,97,,,0,,https://www.therocktrading.com,1676660097265
thorchain,THORChain,98,,,0,,https://thorchain.org/,1668435396236
curve-1,CURVE (Ethereum),99,,,0,,https://curve.fi/,1729009345822
uniswap,Uniswap (V2),100,,,0,,https://www.uniswap.io/,1719351138262
cointiger,CoinTiger,101,,,0,,https://www.cointiger.com/,1707114784242
coinex,CoinEx,102,,,0,,https://www.coinex.com/,1724771788838
aerodrome-8453-univ3,AERODROME UNIV3 (Base),103,,,0,,https://aerodrome.io/,0
coinbene,Coinbene,104,,,0,,https://www.coinbene.com,0
blockchain-com,Blockchain.com,105,,,0,,https://blockchain.com/,0
bittrex,Bittrex,107,,,0,,https://bittrex.com/,0
bitrue,Bitrue,108,,,0,,https://www.bitrue.com/,1724869987486
bitpanda-pro,Bitpanda Pro,109,,,0,,https://www.bitpanda.com/en/pro,1704192020599
bithumbglobal,Bithumb Global,110,,,0,,https://www.bithumb.pro/,1692326335935
uniswap-v3,Uniswap (V3),111,,,0,,https://uniswap.org/,1719351243732
velodrome-10-univ3,VELODROME UNIV3 (Optimism),112,,,0,,https://velodrome.io/,0
bitflyer,Bitflyer,114,,,0,,https://bitflyer.com/,1724870761533
bitbay,BitBay,115,,,0,,https://bitbay.net,0
zaif,Zaif,116,,,0,,https://zaif.jp/,1666250109990
mxc-com,MXC.COM,75,,,0,,https://www.mxc.com/,0
zb,ZB,117,,,0,,https://www.zb.com/,1662264169320
okcoin,OkCoin,74,,,0,,https://www.okcoin.com,1681374633809
okex,Okex,73,,,0,,https://www.okex.com/,0
osmosis,Osmosis,72,,,0,,https://app.osmosis.zone/,0
wazirx,WazirX,113,,,0,,https://wazirx.com/,1734014732890
poloniex,Poloniex,76,,,0,,https://poloniex.com/,1692177923613
bkex,Bkex,106,,,0,,https://www.bkex.com/,0
mercatox,Mercatox,77,,,0,,https://mercatox.com/,1733413608230
binance,Binance,1,34.071819749970885947000000000000000000,20067016287.9850227823548394,549,1,https://www.binance.com/,1734014788167
gdax,Coinbase Pro,2,10.517047085324176044000000000000000000,6194143920.4428165881415830,212,1,https://pro.coinbase.com/,1734014804747
crypto,Crypto.com Exchange,3,8.478152313883696160000000000000000000,4993311828.4610382690429551,108,0,https://api.crypto.com/,1734014801672
digifinex,DigiFinex,4,7.620313131804544347000000000000000000,4488076916.8661329648334373,121,0,https://www.digifinex.com/,1734014801555
whitebit,WhiteBIT,5,6.049711445738403509000000000000000000,3563051783.2657205940585726,107,0,https://whitebit.com,1734014802613
gate,Gate,6,5.425975153541644492000000000000000000,3195694641.0065242999955630,1058,0,https://gate.io/,1734014804670
currency-com,Currency.com,7,3.603874455333129335000000000000000000,2122546078.4226194651531077,44,0,https://currency.com/,1734014804530
kraken,Kraken,8,3.082060684560230632000000000000000000,1815217455.7005064531033569,295,0,https://kraken.com,1734014804038
huobi,Huobi,9,2.843381896426535172000000000000000000,1674644654.9454341966437719,198,1,https://www.hbg.com/,1734014804303
bitmax,AscendEX (Bitmax),10,2.704099454839912415000000000000000000,1592612552.0387067199446724,142,0,https://www.bitmax.io/,1734014761114
lbank,LBank,11,2.699454925964184664000000000000000000,1589877099.7710207479678056,110,0,https://www.lbank.info,1734014804614
kucoin,Kucoin,12,2.146421585379331387000000000000000000,1264161328.3577694158139106,518,0,https://www.kucoin.io/,1734014753463
bigone,BigONE,13,1.798343831257336120000000000000000000,1059156664.3067014230482614,58,0,https://big.one/,1734014798588
probit,ProBit,14,1.415978882956044097000000000000000000,833958136.5549474345786183,313,0,https://www.probit.com/en-us/,1734014804075
bitstamp,Bitstamp,15,0.784829635265084981000000000000000000,462235043.2037391392004460,90,1,https://www.bitstamp.net/,1734014804247
tidex,Tidex,16,0.765397405508697390000000000000000000,450790193.0638040623513466,26,0,https://tidex.com/,1734014801060
bitfinex,Bitfinex,17,0.733675408446344646000000000000000000,432107133.6789824019125767,132,1,https://bitfinex.com,1734014755278
uniswap-42161-univ3,UNISWAP UNIV3 (Arbitrum),18,0.613556534864882900000000000000000000,361361649.2774436085593567,4,1,https://uniswap.org/,1733987174421
hitbtc,HitBTC,19,0.611026831052120813000000000000000000,359871749.1785644464015659,226,1,https://hitbtc.com/,1734014774117
yobit,YoBit,20,0.573236107866240272000000000000000000,337614439.0826912702332432,11,0,https://yobit.net,1734014787352
dex-trade,Dex-Trade,21,0.546447547367132881000000000000000000,321836987.6928893049053191,75,0,https://dex-trade.com/,1734014790760
bibox,Bibox,22,0.453358065490945078000000000000000000,267010795.1749172222889905,131,0,https://www.bibox.com,1734014797231
gemini,Gemini,23,0.335018536645287789000000000000000000,197313277.6873076139738009,58,1,https://gemini.com/,1734014654751
btcturk,BTCTurk,24,0.287246444967644687000000000000000000,169177318.1512104253782196,83,0,https://www.btcturk.com/,1734014788645
coincheck,coincheck,25,0.270441021838156323000000000000000000,159279558.0039493914363312,1,0,coincheck,1734014790972
bitkub,Bitkub,26,0.186866389927737466000000000000000000,110057253.1163402958971619,45,0,https://www.bitkub.com/,1734014795549
independentreserve,Independent Reserve,27,0.133133707413026327000000000000000000,78410730.4729244618831366,96,0,https://www.independentreserve.com/,1734014803733
bitbank,Bitbank,28,0.129398462127354121000000000000000000,76210811.9321113468972730,4,0,https://www.bibank.com,1734014796042
uniswap-8453-univ3,UNISWAP UNIV3 (Base),29,0.128130695070525994000000000000000000,75464144.9690483427380690,2,1,https://uniswap.org/,1733987166535
exmo,Exmo,30,0.126386092654571787000000000000000000,74436639.9706679434564388,118,0,https://www.exmo.com/,1734014787473
pancake-42161-univ3,PANCAKE UNIV3 (Arbitrum),31,0.104099777531669962000000000000000000,61310841.2357524125087339,3,1,https://pancakeswap.finance/,1733987175141
bitso,Bitso,32,0.086040654278089020000000000000000000,50674699.0180580521996631,27,1,https://www.bitso.com/,1734014764332
luno,Luno,33,0.067747812368706196000000000000000000,39900905.3304040828859427,25,1,https://www.luno.com/,1734014794228
alterdice,Alterdice,34,0.066936626254086109000000000000000000,39423147.3153018077565387,1,0,https://alterdice.com/,1734014803959
uniswap-1-univ3,UNISWAP UNIV3 (Ethereum),35,0.059530664703245703000000000000000000,35061315.3920441062868698,2,1,https://uniswap.org/,1733987137752
indodax,Indodax,36,0.056447225755336046000000000000000000,33245286.1912332703126688,162,0,https://indodax.com/,1734014790132
pancake-8453-univ3,PANCAKE UNIV3 (Base),37,0.053593931458985837000000000000000000,31564803.5067320021799316,1,1,https://pancakeswap.finance/,1733987166537
binanceus,Binance.US,38,0.047510928757750019000000000000000000,27982144.4300720196688241,45,0,https://www.binance.us/,1734014776976
max-exchange,Max,39,0.045620218074223521000000000000000000,26868587.1748207514075500,22,0,https://max.maicoin.com/,1734014789321
itbit,Itbit,40,0.039305599293450416000000000000000000,23149514.9662898791000000,5,0,https://www.itbit.com/,1734014785230
sushi-42161-univ3,SUSHI UNIV3 (Arbitrum),41,0.038037270393109623000000000000000000,22402517.0985965168656799,2,1,https://sushi.com/,1733987143736
kickex,KickEX,42,0.034063171920515465000000000000000000,20061923.0427221892064807,34,0,https://kickex.com,1734014803989
uniswap-10-univ3,UNISWAP UNIV3 (Optimism),43,0.033838315216445051000000000000000000,19929490.9279670778841218,2,1,https://uniswap.org/,1733987153891
pancake-1-univ3,PANCAKE UNIV3 (Ethereum),44,0.031573289643636763000000000000000000,18595476.3259942740400487,1,1,https://pancakeswap.finance/,1733987162479
sushi-8453-univ3,SUSHI UNIV3 (Base),45,0.026262882835503381000000000000000000,15467847.0799887041118231,1,1,https://sushi.com/,1733987164757
uniswap-137-univ3,UNISWAP UNIV3 (Polygon),46,0.020813938289642913000000000000000000,12258624.3335516694615149,3,1,https://uniswap.org/,1733987143963
btcmarket,BTCMarket,47,0.018868896304456622000000000000000000,11113067.9915666959605446,6,0,https://www.btcmarkets.net/,1734014804161
uniswap-1-univ2,UNISWAP UNIV2 (Ethereum),48,0.018375236985044549000000000000000000,10822321.2784162738136810,4,1,https://uniswap.org/,1733987162485
paribu,Paribu,49,0.0046231135925905900956000000000000000000,2722839.4739262377988687,9,0,https://www.paribu.com/,1734014777892
coinmate,Coinmate,50,0.0038255734622521638530000000000000000000,2253118.4286968712953571,3,1,https://coinmate.io/,1734014784197
uniswap-8453-univ2,UNISWAP UNIV2 (Base),51,0.0034956288886937423971000000000000000000,2058793.5238248685779462,1,1,https://uniswap.org/,1733987148425
btcbox,BTCBOX,52,0.0021825515297177581575000000000000000000,1285440.5023744088345672,1,0,https://www.btcbox.co.jp,1734014791780
gopax,GOPAX,53,0.0008998637434071358407000000000000000000,529985.7926119018081140,31,0,https://www.gopax.co.kr/,1734014803591
sushi-10-univ3,SUSHI UNIV3 (Optimism),54,0.0004888798143993854498000000000000000000,287931.7650307757794086,2,1,https://sushi.com/,1733987145447
sushi-1-univ2,SUSHI UNIV2 (Ethereum),55,0.0002657457162794625236000000000000000000,156514.2001858230026929,2,1,https://sushi.com/,1733987149944
cex,Cex,56,0.0002187997032630295738000000000000000000,128864.7698128673027484,43,0,https://www.cex.io/,1734014760264
quickswap-137-univ2,QUICKSWAP UNIV2 (Polygon),57,0.0001399469022087510242000000000000000000,82423.4451427694478775,3,1,https://quickswap.exchange/,1733987164763
raydium-900,RAYDIUM (Solana),58,0.0001266427082583552685000000000000000000,74587.7768790767942970,1,1,https://curve.fi/,1734014747236
sushi-137-univ2,SUSHI UNIV2 (Polygon),59,0.0000768242547531001072000000000000000000,45246.5874366480811947,2,1,https://sushi.com/,1733987084649
pancake-1-univ2,PANCAKE UNIV2 (Ethereum),60,0.0000543005415836573961000000000000000000,31980.9702094526989834,1,1,https://pancakeswap.finance/,1733986225470
uniswap-42161-univ2,UNISWAP UNIV2 (Arbitrum),61,0.0000524536367675926677000000000000000000,30893.2129573217629409,2,1,https://uniswap.org/,1733987147228
sushi-42161-univ2,SUSHI UNIV2 (Arbitrum),62,0.0000468034714293706907000000000000000000,27565.4787563328151781,3,1,https://sushi.com/,1733987171047
btctradeua,BTC Trade UA,63,0.0000360490991952393459000000000000000000,21231.5592776248432468,8,0,https://btc-trade.com.ua/,1734014749827
sushi-137-univ3,SUSHI UNIV3 (Polygon),64,0.0000106088768193650929000000000000000000,6248.2281690166540698,1,1,https://sushi.com/,1733986647853
shibaswap-1-univ2,SHIBASWAP UNIV2 (Ethereum),65,0.0000047348210069645926000000000000000000,2788.6309262226393269,1,1,https://shibaswap.com/,1733976277423
sushi-8453-univ2,SUSHI UNIV2 (Base),66,0.0000011502135105626948000000000000000000,677.4323596596789292,1,1,https://sushi.com/,1733986890126
pancake-8453-univ2,PANCAKE UNIV2 (Base),67,0.00000014415712011822688934000000000000000000,84.9031046380768751,1,1,https://pancakeswap.finance/,1733986987109
camelot-42161-univ2,CAMELOT UNIV2 (Arbitrum),68,0.00000009542864396272181192000000000000000000,56.2038707293260593,2,1,https://camelot.exchange/,1733981639033
uniswap-10-univ2,UNISWAP UNIV2 (Optimism),69,0.00000009302219950103597769000000000000000000,54.7865657376012704,1,1,https://uniswap.org/,1733984238555
uniswap-137-univ2,UNISWAP UNIV2 (Polygon),70,0.00000006671440761617929599000000000000000000,39.2922689219816604,1,1,https://uniswap.org/,1733981866531
pancake-42161-univ2,PANCAKE UNIV2 (Arbitrum),71,0.00000000615178760107161477000000000000000000,3.6231707873787366,1,1,https://pancakeswap.finance/,1733976808885
qryptos,Liquid,78,,,0,,https://www.qryptos.com/,1721992568436
kuna,Kuna,79,,,0,,https://kuna.io/,1677701260207
quoine,Quoine,80,,,0,,https://quoine.com/,1721992568616
hotbit,Hotbit,81,,,0,,https://www.hotbit.io/,1684920757709
fraxswap-42161-univ2,FRAXSWAP UNIV2 (Arbitrum),82,,,0,,https://fraxswap.com/,0
smardex-137-univ2,SMARDEX UNIV2 (Polygon),83,,,0,,https://smardex.io/,0
smardex-1-univ2,SMARDEX UNIV2 (Ethereum),84,,,0,,https://smardex.io/,0
smardex-42161-univ2,SMARDEX UNIV2 (Arbitrum),85,,,0,,https://smardex.io/,1725041095753
smardex-8453-univ2,SMARDEX UNIV2 (Base),86,,,0,,https://smardex.io/,1725041092114
sushi,SushiSwap,87,,,0,,https://sushi.com/,1719351130344
fraxswap-1-univ2,FRAXSWAP UNIV2 (Ethereum),88,,,0,,https://fraxswap.com/,0
fraxswap-137-univ2,FRAXSWAP UNIV2 (Polygon),89,,,0,,https://fraxswap.com/,0
fraxswap-10-univ2,FRAXSWAP UNIV2 (Optimism),90,,,0,,https://fraxswap.com/,0
exmarkets,ExMarkets,91,,,0,,https://exmarkets.com/,1716390699724
sushi-1-univ3,SUSHI UNIV3 (Ethereum),92,,,0,,https://sushi.com/,1728903529655
curve-8453,CURVE (Base),93,,,0,,https://curve.fi/,0
curve-42161,CURVE (Arbitrum),94,,,0,,https://curve.fi/,1725041066209
curve-137,CURVE (Polygon),95,,,0,,https://curve.fi/,0
curve-10,CURVE (Optimism),96,,,0,,https://curve.fi/,0
therocktrading,The Rock Trading,97,,,0,,https://www.therocktrading.com,1676660097265
thorchain,THORChain,98,,,0,,https://thorchain.org/,1668435396236
curve-1,CURVE (Ethereum),99,,,0,,https://curve.fi/,1729009345822
uniswap,Uniswap (V2),100,,,0,,https://www.uniswap.io/,1719351138262
cointiger,CoinTiger,101,,,0,,https://www.cointiger.com/,1707114784242
coinex,CoinEx,102,,,0,,https://www.coinex.com/,1724771788838
aerodrome-8453-univ3,AERODROME UNIV3 (Base),103,,,0,,https://aerodrome.io/,0
coinbene,Coinbene,104,,,0,,https://www.coinbene.com,0
blockchain-com,Blockchain.com,105,,,0,,https://blockchain.com/,0
bittrex,Bittrex,107,,,0,,https://bittrex.com/,0
binance,Binance,1,34.051678016171288241000000000000000000,20082596955.3137504407387470,549,1,https://www.binance.com/,1734014844821
gdax,Coinbase Pro,2,10.502888373310902682000000000000000000,6194269603.0334952696163855,212,1,https://pro.coinbase.com/,1734014872333
crypto,Crypto.com Exchange,3,8.484399633510178984000000000000000000,5003829126.0324456683529392,108,0,https://api.crypto.com/,1734014872578
digifinex,DigiFinex,4,7.693197448832213554000000000000000000,4537203235.3052587597344937,121,0,https://www.digifinex.com/,1734014871791
whitebit,WhiteBIT,5,6.041077881429307562000000000000000000,3562835646.7716454894016203,107,0,https://whitebit.com,1734014870618
gate,Gate,6,5.424314040052714238000000000000000000,3199087944.3208318444497534,1057,0,https://gate.io/,1734014871995
currency-com,Currency.com,7,3.606473948451060429000000000000000000,2126983660.0177400969840804,44,0,https://currency.com/,1734014872132
kraken,Kraken,8,3.071751353029256440000000000000000000,1811621275.7717839605784864,295,0,https://kraken.com,1734014870664
huobi,Huobi,9,2.838264663140636879000000000000000000,1673918250.2340515259897562,198,1,https://www.hbg.com/,1734014852138
bitmax,AscendEX (Bitmax),10,2.702785050479609820000000000000000000,1594016682.5215494584096765,142,0,https://www.bitmax.io/,1734014839526
lbank,LBank,11,2.689774702528932938000000000000000000,1586343592.9892875740539313,109,0,https://www.lbank.info,1734014872430
kucoin,Kucoin,12,2.138217918550654786000000000000000000,1261052939.6081401351362986,518,0,https://www.kucoin.io/,1734014862468
bigone,BigONE,13,1.796554088730110530000000000000000000,1059550476.6388749189058422,58,0,https://big.one/,1734014860585
probit,ProBit,14,1.414139620846975618000000000000000000,834014583.0852424888774099,313,0,https://www.probit.com/en-us/,1734014871861
bitstamp,Bitstamp,15,0.783343253174330732000000000000000000,461990942.8161923187685041,90,1,https://www.bitstamp.net/,1734014867613
tidex,Tidex,16,0.778731221055760509000000000000000000,459270912.9210951906085453,26,0,https://tidex.com/,1734014872229
bitfinex,Bitfinex,17,0.729233380795558518000000000000000000,430078660.6147018738469520,132,1,https://bitfinex.com,1734014824424
uniswap-42161-univ3,UNISWAP UNIV3 (Arbitrum),18,0.612704811926625251000000000000000000,361353815.9458741399581502,4,1,https://uniswap.org/,1733987174421
